,datetime,bid_open,bid_high,bid_low,bid_close,bid_volume,bid_average,bid_barCount,ask_open,ask_high,ask_low,ask_close,ask_volume,ask_average,ask_barCount
25200,2020-08-17 07:00:00+00:00,1.65157,1.65162,1.65157,1.65157,-1,-1.0,-1,1.65165,1.65167,1.65158,1.65158,-1,-1.0,-1
28800,2020-08-17 08:00:00+00:00,1.65064,1.65064,1.65061,1.65061,-1,-1.0,-1,1.65069,1.65069,1.65065,1.65068,-1,-1.0,-1
32400,2020-08-17 09:00:00+00:00,1.64876,1.64876,1.64861,1.64861,-1,-1.0,-1,1.6488,1.6488,1.64864,1.64866,-1,-1.0,-1
36000,2020-08-17 10:00:00+00:00,1.64874,1.64877,1.64874,1.64874,-1,-1.0,-1,1.6488,1.64884,1.64878,1.64878,-1,-1.0,-1
39600,2020-08-17 11:00:00+00:00,1.64944,1.6495,1.64943,1.6495,-1,-1.0,-1,1.6495,1.64958,1.64949,1.64958,-1,-1.0,-1
43200,2020-08-17 12:00:00+00:00,1.64914,1.64918,1.64913,1.64918,-1,-1.0,-1,1.6492,1.64922,1.64919,1.64921,-1,-1.0,-1
46800,2020-08-17 13:00:00+00:00,1.64795,1.64801,1.64794,1.64794,-1,-1.0,-1,1.64799,1.64805,1.64797,1.64797,-1,-1.0,-1
50400,2020-08-17 14:00:00+00:00,1.64648,1.6466,1.64648,1.64655,-1,-1.0,-1,1.64656,1.64664,1.64656,1.64662,-1,-1.0,-1
54000,2020-08-17 15:00:00+00:00,1.64726,1.64735,1.64725,1.64727,-1,-1.0,-1,1.64731,1.64741,1.64729,1.6473,-1,-1.0,-1
57600,2020-08-17 16:00:00+00:00,1.64584,1.64586,1.64583,1.64583,-1,-1.0,-1,1.64591,1.64591,1.64589,1.64589,-1,-1.0,-1
61200,2020-08-17 17:00:00+00:00,1.64564,1.64567,1.64563,1.64565,-1,-1.0,-1,1.64572,1.64574,1.64572,1.64572,-1,-1.0,-1
64800,2020-08-17 18:00:00+00:00,1.64597,1.64601,1.64597,1.64601,-1,-1.0,-1,1.64604,1.64609,1.64604,1.64609,-1,-1.0,-1
68400,2020-08-17 19:00:00+00:00,1.64619,1.64619,1.64613,1.64615,-1,-1.0,-1,1.64626,1.64626,1.64621,1.64623,-1,-1.0,-1
72000,2020-08-17 20:00:00+00:00,1.64449,1.64461,1.64449,1.64458,-1,-1.0,-1,1.64457,1.64466,1.64456,1.64466,-1,-1.0,-1
78300,2020-08-17 22:00:00+00:00,1.64564,1.6457,1.64561,1.64564,-1,-1.0,-1,1.6465,1.6465,1.64596,1.6463,-1,-1.0,-1
81900,2020-08-17 23:00:00+00:00,1.64635,1.64635,1.64628,1.64628,-1,-1.0,-1,1.6464,1.64642,1.64638,1.64638,-1,-1.0,-1
0,2020-08-18 00:00:00+00:00,1.64601,1.64602,1.64601,1.64601,-1,-1.0,-1,1.64609,1.64609,1.64608,1.64608,-1,-1.0,-1
3600,2020-08-18 01:00:00+00:00,1.64554,1.64558,1.64546,1.64556,-1,-1.0,-1,1.64559,1.64563,1.64555,1.64563,-1,-1.0,-1
7200,2020-08-18 02:00:00+00:00,1.64608,1.64608,1.64602,1.64602,-1,-1.0,-1,1.64615,1.64615,1.64609,1.64609,-1,-1.0,-1
10800,2020-08-18 03:00:00+00:00,1.64791,1.64801,1.64791,1.64798,-1,-1.0,-1,1.64799,1.64808,1.64799,1.64805,-1,-1.0,-1
14400,2020-08-18 04:00:00+00:00,1.64644,1.64649,1.64643,1.64647,-1,-1.0,-1,1.6465,1.64654,1.6465,1.64654,-1,-1.0,-1
18000,2020-08-18 05:00:00+00:00,1.64611,1.64611,1.64611,1.64611,-1,-1.0,-1,1.64615,1.64615,1.64615,1.64615,-1,-1.0,-1
21600,2020-08-18 06:00:00+00:00,1.64622,1.64626,1.64616,1.64616,-1,-1.0,-1,1.64629,1.64629,1.6462,1.64623,-1,-1.0,-1
25200,2020-08-18 07:00:00+00:00,1.64461,1.64463,1.64453,1.64457,-1,-1.0,-1,1.64467,1.64471,1.64459,1.64462,-1,-1.0,-1
28800,2020-08-18 08:00:00+00:00,1.64596,1.646,1.64591,1.646,-1,-1.0,-1,1.64603,1.64606,1.64598,1.64606,-1,-1.0,-1
32400,2020-08-18 09:00:00+00:00,1.64595,1.64597,1.64593,1.64597,-1,-1.0,-1,1.64599,1.64601,1.64596,1.64601,-1,-1.0,-1
36000,2020-08-18 10:00:00+00:00,1.64602,1.64612,1.64602,1.64608,-1,-1.0,-1,1.6461,1.64616,1.6461,1.64615,-1,-1.0,-1
39600,2020-08-18 11:00:00+00:00,1.64561,1.64577,1.6456,1.64572,-1,-1.0,-1,1.64568,1.64581,1.64565,1.64577,-1,-1.0,-1
43200,2020-08-18 12:00:00+00:00,1.64503,1.64513,1.64503,1.64513,-1,-1.0,-1,1.64511,1.64522,1.64507,1.64522,-1,-1.0,-1
46800,2020-08-18 13:00:00+00:00,1.64608,1.64625,1.64607,1.64617,-1,-1.0,-1,1.64616,1.64629,1.64614,1.6462,-1,-1.0,-1
50400,2020-08-18 14:00:00+00:00,1.64808,1.64813,1.64806,1.64806,-1,-1.0,-1,1.64814,1.64815,1.64812,1.64812,-1,-1.0,-1
54000,2020-08-18 15:00:00+00:00,1.64725,1.64736,1.64723,1.64734,-1,-1.0,-1,1.64728,1.64741,1.64726,1.64738,-1,-1.0,-1
57600,2020-08-18 16:00:00+00:00,1.64885,1.64886,1.64881,1.64881,-1,-1.0,-1,1.64893,1.64893,1.64888,1.64888,-1,-1.0,-1
61200,2020-08-18 17:00:00+00:00,1.64842,1.64842,1.64839,1.64841,-1,-1.0,-1,1.64846,1.64849,1.64846,1.64849,-1,-1.0,-1
64800,2020-08-18 18:00:00+00:00,1.64832,1.64835,1.64832,1.64832,-1,-1.0,-1,1.64841,1.64844,1.6484,1.64843,-1,-1.0,-1
68400,2020-08-18 19:00:00+00:00,1.648,1.648,1.64791,1.64795,-1,-1.0,-1,1.64805,1.64805,1.64798,1.64799,-1,-1.0,-1
72000,2020-08-18 20:00:00+00:00,1.64856,1.64856,1.64847,1.64848,-1,-1.0,-1,1.64862,1.64862,1.64856,1.64857,-1,-1.0,-1
78300,2020-08-18 22:00:00+00:00,1.6474,1.64756,1.64724,1.64726,-1,-1.0,-1,1.64788,1.6479,1.64754,1.64783,-1,-1.0,-1
81900,2020-08-18 23:00:00+00:00,1.6476,1.64764,1.6476,1.6476,-1,-1.0,-1,1.6477,1.6477,1.6477,1.6477,-1,-1.0,-1
0,2020-08-19 00:00:00+00:00,1.64668,1.6467,1.64665,1.64666,-1,-1.0,-1,1.64673,1.64673,1.64669,1.64669,-1,-1.0,-1
3600,2020-08-19 01:00:00+00:00,1.64706,1.64706,1.64702,1.64704,-1,-1.0,-1,1.64711,1.64711,1.64709,1.64711,-1,-1.0,-1
7200,2020-08-19 02:00:00+00:00,1.6494,1.6494,1.64939,1.64939,-1,-1.0,-1,1.64945,1.64947,1.64945,1.64947,-1,-1.0,-1
10800,2020-08-19 03:00:00+00:00,1.64877,1.64877,1.64876,1.64877,-1,-1.0,-1,1.64887,1.64887,1.64886,1.64887,-1,-1.0,-1
14400,2020-08-19 04:00:00+00:00,1.64861,1.64871,1.6486,1.6487,-1,-1.0,-1,1.64866,1.64876,1.64866,1.64876,-1,-1.0,-1
18000,2020-08-19 05:00:00+00:00,1.6487,1.64879,1.64869,1.64879,-1,-1.0,-1,1.64877,1.64885,1.64873,1.64885,-1,-1.0,-1
21600,2020-08-19 06:00:00+00:00,1.64719,1.64723,1.64716,1.6472,-1,-1.0,-1,1.64727,1.64728,1.64722,1.64723,-1,-1.0,-1
25200,2020-08-19 07:00:00+00:00,1.64619,1.64619,1.6461,1.64613,-1,-1.0,-1,1.64623,1.64623,1.64615,1.64617,-1,-1.0,-1
28800,2020-08-19 08:00:00+00:00,1.64262,1.64264,1.64262,1.64263,-1,-1.0,-1,1.64267,1.6427,1.64267,1.6427,-1,-1.0,-1
32400,2020-08-19 09:00:00+00:00,1.64275,1.64281,1.64262,1.64274,-1,-1.0,-1,1.64282,1.64283,1.64269,1.64281,-1,-1.0,-1
36000,2020-08-19 10:00:00+00:00,1.64264,1.64267,1.64262,1.64265,-1,-1.0,-1,1.64269,1.64272,1.64269,1.64272,-1,-1.0,-1
39600,2020-08-19 11:00:00+00:00,1.64247,1.64248,1.64245,1.64246,-1,-1.0,-1,1.64249,1.64254,1.64249,1.64253,-1,-1.0,-1
43200,2020-08-19 12:00:00+00:00,1.64218,1.64221,1.64218,1.6422,-1,-1.0,-1,1.64222,1.64224,1.64222,1.64224,-1,-1.0,-1
46800,2020-08-19 13:00:00+00:00,1.64437,1.64437,1.64429,1.64429,-1,-1.0,-1,1.6444,1.64441,1.6443,1.6443,-1,-1.0,-1
50400,2020-08-19 14:00:00+00:00,1.64576,1.64588,1.64576,1.64588,-1,-1.0,-1,1.64581,1.64589,1.6458,1.64589,-1,-1.0,-1
54000,2020-08-19 15:00:00+00:00,1.64432,1.64433,1.64428,1.64432,-1,-1.0,-1,1.64434,1.64437,1.64432,1.64437,-1,-1.0,-1
57600,2020-08-19 16:00:00+00:00,1.64478,1.64489,1.64478,1.64485,-1,-1.0,-1,1.64485,1.64494,1.64483,1.6449,-1,-1.0,-1
61200,2020-08-19 17:00:00+00:00,1.64302,1.64302,1.64297,1.64298,-1,-1.0,-1,1.64309,1.6431,1.643,1.64305,-1,-1.0,-1
64800,2020-08-19 18:00:00+00:00,1.64324,1.64337,1.64296,1.64296,-1,-1.0,-1,1.64335,1.64379,1.64335,1.64335,-1,-1.0,-1
68400,2020-08-19 19:00:00+00:00,1.64567,1.64569,1.64564,1.64568,-1,-1.0,-1,1.64577,1.64579,1.64574,1.64577,-1,-1.0,-1
72000,2020-08-19 20:00:00+00:00,1.6489,1.64899,1.64887,1.64896,-1,-1.0,-1,1.64898,1.64907,1.64896,1.64905,-1,-1.0,-1
78300,2020-08-19 22:00:00+00:00,1.64815,1.64815,1.64815,1.64815,-1,-1.0,-1,1.64882,1.64882,1.64843,1.64868,-1,-1.0,-1
81900,2020-08-19 23:00:00+00:00,1.6483,1.64835,1.64827,1.64827,-1,-1.0,-1,1.64843,1.64849,1.6484,1.6484,-1,-1.0,-1
0,2020-08-20 00:00:00+00:00,1.64798,1.648,1.64795,1.64795,-1,-1.0,-1,1.64805,1.64805,1.64798,1.64805,-1,-1.0,-1
3600,2020-08-20 01:00:00+00:00,1.64809,1.64811,1.64804,1.64805,-1,-1.0,-1,1.64816,1.64819,1.64812,1.64812,-1,-1.0,-1
7200,2020-08-20 02:00:00+00:00,1.65042,1.65045,1.65041,1.65042,-1,-1.0,-1,1.65051,1.65051,1.65048,1.65051,-1,-1.0,-1
10800,2020-08-20 03:00:00+00:00,1.65088,1.65088,1.65083,1.65085,-1,-1.0,-1,1.65092,1.65095,1.65088,1.6509,-1,-1.0,-1
14400,2020-08-20 04:00:00+00:00,1.64913,1.64913,1.64911,1.64911,-1,-1.0,-1,1.6492,1.6492,1.64916,1.64916,-1,-1.0,-1
18000,2020-08-20 05:00:00+00:00,1.64964,1.64964,1.64961,1.64961,-1,-1.0,-1,1.6497,1.64972,1.64965,1.64968,-1,-1.0,-1
21600,2020-08-20 06:00:00+00:00,1.65088,1.65095,1.65083,1.65091,-1,-1.0,-1,1.65096,1.651,1.65091,1.65096,-1,-1.0,-1
25200,2020-08-20 07:00:00+00:00,1.65132,1.65139,1.6513,1.65134,-1,-1.0,-1,1.65138,1.65143,1.65133,1.65141,-1,-1.0,-1
28800,2020-08-20 08:00:00+00:00,1.65272,1.65273,1.65265,1.65272,-1,-1.0,-1,1.65277,1.65281,1.65271,1.65279,-1,-1.0,-1
32400,2020-08-20 09:00:00+00:00,1.65398,1.65404,1.65396,1.65401,-1,-1.0,-1,1.65399,1.65408,1.65399,1.65406,-1,-1.0,-1
36000,2020-08-20 10:00:00+00:00,1.6533,1.6533,1.65325,1.65325,-1,-1.0,-1,1.65336,1.65337,1.65326,1.65328,-1,-1.0,-1
39600,2020-08-20 11:00:00+00:00,1.65198,1.652,1.6519,1.652,-1,-1.0,-1,1.65206,1.65206,1.65198,1.65206,-1,-1.0,-1
43200,2020-08-20 12:00:00+00:00,1.65414,1.65424,1.65414,1.65418,-1,-1.0,-1,1.65422,1.65428,1.65422,1.65424,-1,-1.0,-1
46800,2020-08-20 13:00:00+00:00,1.65477,1.65491,1.65477,1.65491,-1,-1.0,-1,1.65482,1.65497,1.65482,1.65497,-1,-1.0,-1
50400,2020-08-20 14:00:00+00:00,1.65423,1.65426,1.65418,1.65422,-1,-1.0,-1,1.6543,1.65434,1.65429,1.6543,-1,-1.0,-1
54000,2020-08-20 15:00:00+00:00,1.65317,1.65317,1.65307,1.65309,-1,-1.0,-1,1.65323,1.65323,1.6531,1.65312,-1,-1.0,-1
57600,2020-08-20 16:00:00+00:00,1.65241,1.65246,1.65237,1.65246,-1,-1.0,-1,1.65245,1.65254,1.65241,1.65253,-1,-1.0,-1
61200,2020-08-20 17:00:00+00:00,1.65146,1.65148,1.65145,1.65145,-1,-1.0,-1,1.65157,1.65159,1.65156,1.65156,-1,-1.0,-1
64800,2020-08-20 18:00:00+00:00,1.65004,1.65004,1.64997,1.64997,-1,-1.0,-1,1.65013,1.65013,1.65004,1.65008,-1,-1.0,-1
68400,2020-08-20 19:00:00+00:00,1.64777,1.64782,1.64777,1.64777,-1,-1.0,-1,1.64787,1.64793,1.64783,1.64783,-1,-1.0,-1
72000,2020-08-20 20:00:00+00:00,1.64736,1.64741,1.64732,1.64737,-1,-1.0,-1,1.64747,1.64747,1.6474,1.64746,-1,-1.0,-1
78300,2020-08-20 22:00:00+00:00,1.64902,1.64902,1.64894,1.64895,-1,-1.0,-1,1.64945,1.64947,1.64906,1.64938,-1,-1.0,-1
81900,2020-08-20 23:00:00+00:00,1.64821,1.64821,1.64814,1.64819,-1,-1.0,-1,1.64831,1.64832,1.64827,1.64827,-1,-1.0,-1
0,2020-08-21 00:00:00+00:00,1.6477,1.64773,1.6477,1.64773,-1,-1.0,-1,1.64774,1.64778,1.64774,1.64778,-1,-1.0,-1
3600,2020-08-21 01:00:00+00:00,1.64714,1.64716,1.64714,1.64714,-1,-1.0,-1,1.64721,1.64722,1.64719,1.64721,-1,-1.0,-1
7200,2020-08-21 02:00:00+00:00,1.64798,1.64798,1.64795,1.64795,-1,-1.0,-1,1.64805,1.64806,1.64803,1.64803,-1,-1.0,-1
10800,2020-08-21 03:00:00+00:00,1.64842,1.64842,1.64833,1.64833,-1,-1.0,-1,1.6485,1.6485,1.6484,1.64841,-1,-1.0,-1
14400,2020-08-21 04:00:00+00:00,1.64935,1.64935,1.64933,1.64933,-1,-1.0,-1,1.6494,1.6494,1.64938,1.64938,-1,-1.0,-1
18000,2020-08-21 05:00:00+00:00,1.64953,1.64953,1.64946,1.64946,-1,-1.0,-1,1.6496,1.6496,1.64954,1.64954,-1,-1.0,-1
21600,2020-08-21 06:00:00+00:00,1.64974,1.64979,1.64971,1.64973,-1,-1.0,-1,1.6498,1.64984,1.64976,1.6498,-1,-1.0,-1
25200,2020-08-21 07:00:00+00:00,1.64982,1.64985,1.64974,1.64979,-1,-1.0,-1,1.64989,1.64992,1.64979,1.64987,-1,-1.0,-1
28800,2020-08-21 08:00:00+00:00,1.646,1.64602,1.64596,1.646,-1,-1.0,-1,1.64607,1.6461,1.64604,1.64608,-1,-1.0,-1
32400,2020-08-21 09:00:00+00:00,1.64492,1.64494,1.64492,1.64492,-1,-1.0,-1,1.64498,1.64499,1.64498,1.64499,-1,-1.0,-1
36000,2020-08-21 10:00:00+00:00,1.64391,1.64391,1.64389,1.64389,-1,-1.0,-1,1.64395,1.64398,1.64394,1.64396,-1,-1.0,-1
39600,2020-08-21 11:00:00+00:00,1.64309,1.64312,1.64281,1.64284,-1,-1.0,-1,1.64313,1.64316,1.64287,1.64291,-1,-1.0,-1
43200,2020-08-21 12:00:00+00:00,1.64386,1.64389,1.64377,1.64381,-1,-1.0,-1,1.64393,1.64393,1.64381,1.64387,-1,-1.0,-1
46800,2020-08-21 13:00:00+00:00,1.64484,1.64494,1.64484,1.6449,-1,-1.0,-1,1.64492,1.64498,1.64492,1.64496,-1,-1.0,-1
50400,2020-08-21 14:00:00+00:00,1.64575,1.64579,1.64569,1.64577,-1,-1.0,-1,1.64587,1.64592,1.64581,1.64592,-1,-1.0,-1
54000,2020-08-21 15:00:00+00:00,1.64626,1.64631,1.64619,1.64627,-1,-1.0,-1,1.64631,1.64636,1.64627,1.64633,-1,-1.0,-1
57600,2020-08-21 16:00:00+00:00,1.64544,1.64553,1.64544,1.64549,-1,-1.0,-1,1.64553,1.64561,1.64552,1.64556,-1,-1.0,-1
61200,2020-08-21 17:00:00+00:00,1.64697,1.647,1.64694,1.64697,-1,-1.0,-1,1.64706,1.64706,1.64704,1.64704,-1,-1.0,-1
64800,2020-08-21 18:00:00+00:00,1.6483,1.64835,1.6483,1.64835,-1,-1.0,-1,1.64842,1.64842,1.64841,1.64842,-1,-1.0,-1
68400,2020-08-21 19:00:00+00:00,1.64617,1.64628,1.64616,1.64623,-1,-1.0,-1,1.64627,1.64634,1.64626,1.64634,-1,-1.0,-1
72000,2020-08-21 20:00:00+00:00,1.64624,1.64624,1.64621,1.64621,-1,-1.0,-1,1.64631,1.64635,1.64631,1.64632,-1,-1.0,-1
0,2020-08-24 00:00:00+00:00,1.64783,1.64785,1.64773,1.64774,-1,-1.0,-1,1.64791,1.64792,1.64782,1.64783,-1,-1.0,-1
3600,2020-08-24 01:00:00+00:00,1.64728,1.64738,1.64728,1.64736,-1,-1.0,-1,1.64735,1.64745,1.64735,1.64742,-1,-1.0,-1
7200,2020-08-24 02:00:00+00:00,1.64514,1.64514,1.6451,1.6451,-1,-1.0,-1,1.64519,1.64519,1.64515,1.64515,-1,-1.0,-1
10800,2020-08-24 03:00:00+00:00,1.64523,1.64525,1.64523,1.64525,-1,-1.0,-1,1.64531,1.64531,1.64531,1.64531,-1,-1.0,-1
14400,2020-08-24 04:00:00+00:00,1.64464,1.64464,1.64464,1.64464,-1,-1.0,-1,1.64468,1.64468,1.64467,1.64467,-1,-1.0,-1
18000,2020-08-24 05:00:00+00:00,1.6463,1.64636,1.6463,1.64633,-1,-1.0,-1,1.64639,1.64642,1.64638,1.64639,-1,-1.0,-1
21600,2020-08-24 06:00:00+00:00,1.64464,1.64466,1.6446,1.6446,-1,-1.0,-1,1.64469,1.64475,1.64467,1.64467,-1,-1.0,-1
25200,2020-08-24 07:00:00+00:00,1.64476,1.64479,1.6447,1.64476,-1,-1.0,-1,1.6448,1.64483,1.64476,1.64481,-1,-1.0,-1
28800,2020-08-24 08:00:00+00:00,1.64452,1.64452,1.6445,1.64452,-1,-1.0,-1,1.64456,1.64457,1.64452,1.64456,-1,-1.0,-1
32400,2020-08-24 09:00:00+00:00,1.64657,1.64657,1.64654,1.64654,-1,-1.0,-1,1.64666,1.64666,1.64656,1.64656,-1,-1.0,-1
36000,2020-08-24 10:00:00+00:00,1.64615,1.64615,1.64612,1.64612,-1,-1.0,-1,1.64619,1.64619,1.64618,1.64618,-1,-1.0,-1
39600,2020-08-24 11:00:00+00:00,1.64537,1.64537,1.64526,1.64526,-1,-1.0,-1,1.64542,1.64542,1.64533,1.64533,-1,-1.0,-1
43200,2020-08-24 12:00:00+00:00,1.64535,1.64545,1.64534,1.64543,-1,-1.0,-1,1.64542,1.6455,1.64538,1.6455,-1,-1.0,-1
46800,2020-08-24 13:00:00+00:00,1.64572,1.64579,1.64572,1.64572,-1,-1.0,-1,1.64579,1.64584,1.64578,1.64579,-1,-1.0,-1
50400,2020-08-24 14:00:00+00:00,1.64785,1.64785,1.64774,1.64774,-1,-1.0,-1,1.64792,1.64792,1.64777,1.64777,-1,-1.0,-1
54000,2020-08-24 15:00:00+00:00,1.64714,1.64727,1.64713,1.64719,-1,-1.0,-1,1.64717,1.64729,1.64717,1.64723,-1,-1.0,-1
57600,2020-08-24 16:00:00+00:00,1.64528,1.6454,1.64523,1.6454,-1,-1.0,-1,1.64535,1.64545,1.64531,1.64545,-1,-1.0,-1
61200,2020-08-24 17:00:00+00:00,1.64525,1.64532,1.64525,1.64532,-1,-1.0,-1,1.64531,1.64538,1.64531,1.64538,-1,-1.0,-1
64800,2020-08-24 18:00:00+00:00,1.64549,1.64554,1.64549,1.64553,-1,-1.0,-1,1.64554,1.64563,1.64554,1.64561,-1,-1.0,-1
68400,2020-08-24 19:00:00+00:00,1.64669,1.6467,1.64665,1.64669,-1,-1.0,-1,1.64673,1.64675,1.64669,1.64675,-1,-1.0,-1
72000,2020-08-24 20:00:00+00:00,1.64605,1.64613,1.64601,1.64608,-1,-1.0,-1,1.6461,1.64621,1.64606,1.64617,-1,-1.0,-1
78300,2020-08-24 22:00:00+00:00,1.6457,1.64575,1.6457,1.64575,-1,-1.0,-1,1.64601,1.64601,1.64601,1.64601,-1,-1.0,-1
81900,2020-08-24 23:00:00+00:00,1.64571,1.64575,1.64571,1.64574,-1,-1.0,-1,1.6458,1.64584,1.6458,1.64584,-1,-1.0,-1
0,2020-08-25 00:00:00+00:00,1.645,1.645,1.64495,1.64495,-1,-1.0,-1,1.64506,1.64506,1.645,1.64503,-1,-1.0,-1
3600,2020-08-25 01:00:00+00:00,1.64408,1.64408,1.64408,1.64408,-1,-1.0,-1,1.64416,1.64416,1.64414,1.64414,-1,-1.0,-1
7200,2020-08-25 02:00:00+00:00,1.64425,1.64425,1.64422,1.64424,-1,-1.0,-1,1.64432,1.64432,1.6443,1.6443,-1,-1.0,-1
10800,2020-08-25 03:00:00+00:00,1.64566,1.64568,1.64566,1.64568,-1,-1.0,-1,1.64573,1.64575,1.6457,1.64575,-1,-1.0,-1
14400,2020-08-25 04:00:00+00:00,1.64583,1.64583,1.64583,1.64583,-1,-1.0,-1,1.64587,1.64589,1.64587,1.64589,-1,-1.0,-1
18000,2020-08-25 05:00:00+00:00,1.6475,1.64755,1.64749,1.64749,-1,-1.0,-1,1.64756,1.64757,1.64756,1.64757,-1,-1.0,-1
21600,2020-08-25 06:00:00+00:00,1.6465,1.6465,1.64637,1.64642,-1,-1.0,-1,1.64653,1.64654,1.64643,1.64647,-1,-1.0,-1
25200,2020-08-25 07:00:00+00:00,1.64622,1.64625,1.64619,1.64625,-1,-1.0,-1,1.64629,1.6463,1.64624,1.6463,-1,-1.0,-1
28800,2020-08-25 08:00:00+00:00,1.64927,1.64927,1.64924,1.64924,-1,-1.0,-1,1.64939,1.64939,1.64935,1.64935,-1,-1.0,-1
32400,2020-08-25 09:00:00+00:00,1.651,1.65102,1.65093,1.65101,-1,-1.0,-1,1.65107,1.65109,1.651,1.65107,-1,-1.0,-1
36000,2020-08-25 10:00:00+00:00,1.64983,1.64988,1.64983,1.64988,-1,-1.0,-1,1.64987,1.64994,1.64987,1.64994,-1,-1.0,-1
39600,2020-08-25 11:00:00+00:00,1.64706,1.64706,1.64701,1.64703,-1,-1.0,-1,1.64711,1.64711,1.64708,1.6471,-1,-1.0,-1
43200,2020-08-25 12:00:00+00:00,1.64668,1.64672,1.64662,1.64671,-1,-1.0,-1,1.64674,1.64677,1.64666,1.64677,-1,-1.0,-1
46800,2020-08-25 13:00:00+00:00,1.64582,1.64583,1.64575,1.64579,-1,-1.0,-1,1.6459,1.6459,1.64582,1.64586,-1,-1.0,-1
50400,2020-08-25 14:00:00+00:00,1.64707,1.64707,1.6467,1.64696,-1,-1.0,-1,1.64712,1.64712,1.6468,1.64712,-1,-1.0,-1
54000,2020-08-25 15:00:00+00:00,1.6481,1.64814,1.64809,1.6481,-1,-1.0,-1,1.64814,1.64817,1.64814,1.64814,-1,-1.0,-1
57600,2020-08-25 16:00:00+00:00,1.6461,1.64612,1.6461,1.6461,-1,-1.0,-1,1.64618,1.64621,1.64615,1.64615,-1,-1.0,-1
61200,2020-08-25 17:00:00+00:00,1.647,1.64701,1.647,1.64701,-1,-1.0,-1,1.64702,1.64708,1.64702,1.64706,-1,-1.0,-1
64800,2020-08-25 18:00:00+00:00,1.64583,1.64584,1.64582,1.64584,-1,-1.0,-1,1.64594,1.64594,1.6459,1.64594,-1,-1.0,-1
68400,2020-08-25 19:00:00+00:00,1.64454,1.64454,1.64447,1.64451,-1,-1.0,-1,1.64466,1.64466,1.64457,1.64464,-1,-1.0,-1
72000,2020-08-25 20:00:00+00:00,1.64504,1.64505,1.64504,1.64504,-1,-1.0,-1,1.64513,1.64515,1.64508,1.6451,-1,-1.0,-1
78300,2020-08-25 22:00:00+00:00,1.645,1.645,1.645,1.645,-1,-1.0,-1,1.6453,1.64546,1.64511,1.64533,-1,-1.0,-1
81900,2020-08-25 23:00:00+00:00,1.64529,1.64533,1.64529,1.64529,-1,-1.0,-1,1.64543,1.64544,1.6454,1.64541,-1,-1.0,-1
0,2020-08-26 00:00:00+00:00,1.6441,1.64412,1.64409,1.64412,-1,-1.0,-1,1.64419,1.64419,1.64413,1.64416,-1,-1.0,-1
3600,2020-08-26 01:00:00+00:00,1.64294,1.64294,1.64288,1.64294,-1,-1.0,-1,1.64299,1.64299,1.64294,1.64296,-1,-1.0,-1
7200,2020-08-26 02:00:00+00:00,1.64289,1.64295,1.64289,1.64292,-1,-1.0,-1,1.64297,1.643,1.64297,1.64297,-1,-1.0,-1
10800,2020-08-26 03:00:00+00:00,1.64342,1.64342,1.64342,1.64342,-1,-1.0,-1,1.64349,1.6435,1.64348,1.64348,-1,-1.0,-1
14400,2020-08-26 04:00:00+00:00,1.6437,1.6437,1.64369,1.64369,-1,-1.0,-1,1.64375,1.64375,1.64373,1.64375,-1,-1.0,-1
18000,2020-08-26 05:00:00+00:00,1.64232,1.64233,1.64227,1.64227,-1,-1.0,-1,1.64238,1.64239,1.6423,1.6423,-1,-1.0,-1
21600,2020-08-26 06:00:00+00:00,1.64219,1.6423,1.64219,1.64222,-1,-1.0,-1,1.64225,1.64235,1.64225,1.64225,-1,-1.0,-1
25200,2020-08-26 07:00:00+00:00,1.64134,1.64141,1.64128,1.6414,-1,-1.0,-1,1.64136,1.64149,1.64134,1.64146,-1,-1.0,-1
28800,2020-08-26 08:00:00+00:00,1.64065,1.64068,1.64065,1.64068,-1,-1.0,-1,1.64071,1.64076,1.64071,1.64074,-1,-1.0,-1
32400,2020-08-26 09:00:00+00:00,1.63933,1.63933,1.63933,1.63933,-1,-1.0,-1,1.63936,1.63936,1.63936,1.63936,-1,-1.0,-1
36000,2020-08-26 10:00:00+00:00,1.64091,1.64096,1.64091,1.64091,-1,-1.0,-1,1.64092,1.641,1.64092,1.64095,-1,-1.0,-1
39600,2020-08-26 11:00:00+00:00,1.63996,1.64002,1.63996,1.64,-1,-1.0,-1,1.64003,1.64008,1.64003,1.64008,-1,-1.0,-1
43200,2020-08-26 12:00:00+00:00,1.63812,1.63822,1.63812,1.63819,-1,-1.0,-1,1.63819,1.63825,1.63818,1.63823,-1,-1.0,-1
46800,2020-08-26 13:00:00+00:00,1.63801,1.63801,1.63796,1.63797,-1,-1.0,-1,1.63806,1.63806,1.638,1.638,-1,-1.0,-1
50400,2020-08-26 14:00:00+00:00,1.63758,1.63759,1.63749,1.63749,-1,-1.0,-1,1.63766,1.63766,1.63756,1.63756,-1,-1.0,-1
54000,2020-08-26 15:00:00+00:00,1.63575,1.63577,1.63572,1.63574,-1,-1.0,-1,1.63577,1.63578,1.63574,1.63576,-1,-1.0,-1
57600,2020-08-26 16:00:00+00:00,1.63565,1.63569,1.63564,1.63568,-1,-1.0,-1,1.63571,1.63572,1.63571,1.63572,-1,-1.0,-1
61200,2020-08-26 17:00:00+00:00,1.63592,1.63598,1.63592,1.63598,-1,-1.0,-1,1.63599,1.63604,1.63599,1.63604,-1,-1.0,-1
